tol_id,tbrc_id,primary_name,prefered_wylie,name_variant,lang_tag
13229,P11MS245,"The Fourth Simda Dzogchen Tulku, Gyurme Sizhi Puntsok",srib mda' rdzogs chen sprul sku 04 'gyur med srid zhi phun 'tshogs,Simda Dzogchen Tulku 04,en
13229,P11MS245,"The Fourth Simda Dzogchen Tulku, Gyurme Sizhi Puntsok",srib mda' rdzogs chen sprul sku 04 'gyur med srid zhi phun 'tshogs,dkon mchog dpal ldan rdo rje,bo-x-ewts
13229,P11MS245,"The Fourth Simda Dzogchen Tulku, Gyurme Sizhi Puntsok",srib mda' rdzogs chen sprul sku 04 'gyur med srid zhi phun 'tshogs,Konchok Pelden Dorje,bo-x-ewts
13230,P2CN11094,Jangchub Lingpa,byang chub gling pa,dpal ldan byang chub gling pa,bo-x-ewts
13230,P2CN11094,Jangchub Lingpa,byang chub gling pa,Pelden Jangchub Lingpa,en
13230,P2CN11094,Jangchub Lingpa,byang chub gling pa,Chennga Jangchub Lingpa,en
13230,P2CN11094,Jangchub Lingpa,byang chub gling pa,spyan snga byang chub gling pa,bo-x-ewts
13231,P8LS13544,Rinchen Gyelpo,rin chen rgyal po,lha rin chen rgyal po,bo-x-ewts
13231,P8LS13544,Rinchen Gyelpo,rin chen rgyal po,Lha Rinchen Gyelpo,en
13232,P2CZ7941,Pelchen Ngepuwa,dpal chen ngad phu ba,ngad phu ba,bo-x-ewts
13232,P2CZ7941,Pelchen Ngepuwa,dpal chen ngad phu ba,shes rabs grags ,bo-x-ewts
13232,P2CZ7941,Pelchen Ngepuwa,dpal chen ngad phu ba,Sherab Drak,en
13232,P2CZ7941,Pelchen Ngepuwa,dpal chen ngad phu ba,Ngepuwa,en
13234,P11MS255,Lobpon Tsangpa Jamseng,slob dpon gtsang pa 'jam seng,gtsang pa 'jam seng,bo-x-ewts
13234,P11MS255,Lobpon Tsangpa Jamseng,slob dpon gtsang pa 'jam seng,Tsangpa Jamseng,en
13237,P11MS249,Chennga Rinchen Zangpo,spyan snga rin chen bzang po,Rinchen Zangpo,en
13241,P11MS256,Nub Lotsāwa Yonten Drak,snubs lo tsA ba yon tan grags,Yonten Drak,en
13241,P11MS256,Nub Lotsāwa Yonten Drak,snubs lo tsA ba yon tan grags,yon tan grags,bo-x-ewts
13242,P11MS257,Rinchen Jangchub,rin chen byang chub,Tubpa Sonyom,en
13242,P11MS257,Rinchen Jangchub,rin chen byang chub,thub pa bsod snyoms,bo-x-ewts
13242,P11MS257,Rinchen Jangchub,rin chen byang chub,bsod snyoms gling pa,bo-x-ewts
13242,P11MS257,Rinchen Jangchub,rin chen byang chub,Sonyom Lingpa,en
13246,P8LS13100,Jamyang Kunzang Tubten Chokyi Gyeltsen,jam dbyangs kun bzang thub bstan chos kyi rgyal mtshan,ngor mkhan chen 67 'jam dbyangs kun bzang thub bstan chos kyi rgyal mtshan,bo-x-ewts
13246,P8LS13100,Jamyang Kunzang Tubten Chokyi Gyeltsen,jam dbyangs kun bzang thub bstan chos kyi rgyal mtshan,thar rtse 'jam dbyangs kun bzang thub bstan chos kyi rgyal mtshan,bo-x-ewts
13246,P8LS13100,Jamyang Kunzang Tubten Chokyi Gyeltsen,jam dbyangs kun bzang thub bstan chos kyi rgyal mtshan,Tartse Khenchen Jamyang Kunzang Tubten Chokyi Gyeltsen,en
13246,P8LS13100,Jamyang Kunzang Tubten Chokyi Gyeltsen,jam dbyangs kun bzang thub bstan chos kyi rgyal mtshan,Ngor Khenchen 67 Tartse Khenchen Jamyang Kunzang Jamyang Kunzang Tubten Chokyi Gyeltsen,en
13248,P1KG4182,Ngawang Khedrub Gyatso,ngag dbang mkhas grub rgya mtsho,ngor mkhan chen 70 ngag dbang mkhas grub rgya mtsho,bo-x-ewts
13248,P1KG4182,Ngawang Khedrub Gyatso,ngag dbang mkhas grub rgya mtsho,mkhan chen ngag dbang mkhas grub rgya mtsho,bo-x-ewts
13248,P1KG4182,Ngawang Khedrub Gyatso,ngag dbang mkhas grub rgya mtsho,ngor phan bde mkhan chen ngag dbang mkhas grub rgya mtsho,bo-x-ewts
13248,P1KG4182,Ngawang Khedrub Gyatso,ngag dbang mkhas grub rgya mtsho,Ngor Khenchen 70,en
13248,P1KG4182,Ngawang Khedrub Gyatso,ngag dbang mkhas grub rgya mtsho,Pende Khenchen Ngawang Khedrub Gyatso,en
13248,P1KG4182,Ngawang Khedrub Gyatso,ngag dbang mkhas grub rgya mtsho,Chokyong Tenzin,en
13248,P1KG4182,Ngawang Khedrub Gyatso,ngag dbang mkhas grub rgya mtsho,chos skyong bstan 'dzin,bo-x-ewts
13248,P1KG4182,Ngawang Khedrub Gyatso,ngag dbang mkhas grub rgya mtsho,Ngor Pende Khenchen Ngawang Khedrub Gyatso,en
13249,P8LS13102,Jampa Namkha Kunzang Tenpai Gyeltsen,byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,ngor mkhan chen 71 byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,bo-x-ewts
13249,P8LS13102,Jampa Namkha Kunzang Tenpai Gyeltsen,byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,thar rtse byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,bo-x-ewts
13249,P8LS13102,Jampa Namkha Kunzang Tenpai Gyeltsen,byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,Jampa Kunzang,en
13249,P8LS13102,Jampa Namkha Kunzang Tenpai Gyeltsen,byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,thar rtse mkhan rin po che byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,bo-x-ewts
13249,P8LS13102,Jampa Namkha Kunzang Tenpai Gyeltsen,byams pa nam mkha' kun bzang bstan pa'i rgyal mtshan,Tartse Khen Rinpoche Jampa Namkha Kunzang Tenpai Gyeltsen,en
13404,P8LS4319,Namkha Pelwa,nam mkha' dpal ba,mtshur ston nam mkha' dpal,bo-x-ewts
13404,P8LS4319,Namkha Pelwa,nam mkha' dpal ba,chab mdo byams pa gling gdan rabs 03,bo-x-ewts
13423,P8LS12199,Miyowa Zhonnu Lodro,mi g.yo ba gzhon nu blo gros,rje drung mi g.yo ba gzhon nu blo gros,bo-x-ewts
13423,P8LS12199,Miyowa Zhonnu Lodro,mi g.yo ba gzhon nu blo gros,chos rje mi g.yo ba gzhon nu blo gros,bo-x-ewts
13423,P8LS12199,Miyowa Zhonnu Lodro,mi g.yo ba gzhon nu blo gros,paN chen mi g.yo ba gzhon nu blo gros,bo-x-ewts
13423,P8LS12199,Miyowa Zhonnu Lodro,mi g.yo ba gzhon nu blo gros,chab mdo byams pa gling gdan rabs 09,bo-x-ewts
13423,P8LS12199,Miyowa Zhonnu Lodro,mi g.yo ba gzhon nu blo gros,Jedrung Miyo Nyingpo,en
13423,P8LS12199,Miyowa Zhonnu Lodro,mi g.yo ba gzhon nu blo gros,rje drung mi g.yo snying po,bo-x-ewts
13423,P8LS12199,Miyowa Zhonnu Lodro,mi g.yo ba gzhon nu blo gros,Choje Miyowa Zhonnu Lodro,en
13423,P8LS12199,Miyowa Zhonnu Lodro,mi g.yo ba gzhon nu blo gros,Paṇchen Miyowa Zhonnu Lodro,en
13429,P1AG1,Chennga Darma Tsultrim,spyan snga dar ma tshul khrims,dar ma tshul khrims,bo-x-ewts
13429,P1AG1,Chennga Darma Tsultrim,spyan snga dar ma tshul khrims,Darma Tsultrim,en
13430,P1AG3,Chennga Rinchen Jungne,spyan snga rin chen 'byung gnas,rin chen 'byung gnas,bo-x-ewts
13430,P1AG3,Chennga Rinchen Jungne,spyan snga rin chen 'byung gnas,Rinchen Jungne ,en
13431,P1AG4,Choje Gangpa Rinchen Wozer,chos rje sgang pa rin chen 'od zer,chos rje sgang pa,bo-x-ewts
13431,P1AG4,Choje Gangpa Rinchen Wozer,chos rje sgang pa rin chen 'od zer,rin chen 'od zer,bo-x-ewts
13431,P1AG4,Choje Gangpa Rinchen Wozer,chos rje sgang pa rin chen 'od zer,Choje Gangpa,en
13431,P1AG4,Choje Gangpa Rinchen Wozer,chos rje sgang pa rin chen 'od zer,Rinchen Wozer,en
13432,P1AG5,Choje Tsadrelwa,chos rje rtsa bral ba,ldom bu rtsa bral ba,bo-x-ewts
13432,P1AG5,Choje Tsadrelwa,chos rje rtsa bral ba,Dombu Tsadrelwa,en
13433,P1AG6,Dordzin Sonam Gyatso,rdor 'dzin bsod nams rgya mtsho,dzin pa bsod nams rgya mtsho,bo-x-ewts
13433,P1AG6,Dordzin Sonam Gyatso,rdor 'dzin bsod nams rgya mtsho,Sonam Gyatso ,en
13433,P1AG6,Dordzin Sonam Gyatso,rdor 'dzin bsod nams rgya mtsho,Dorje Dzinpa Sonam Gyatso ,en
13434,P1AG7,Zhonnu Rinchen,gzhon nu rin chen,bla ma gzhon nu rin chen tshe dpag med,bo-x-ewts
13434,P1AG7,Zhonnu Rinchen,gzhon nu rin chen,Lama Zhonnu Rinchen Tsepakme,en
13434,P1AG7,Zhonnu Rinchen,gzhon nu rin chen,ro skam mkhan rabs 03 gzhon nu rin chen,bo-x-ewts
13435,P1AG8,Drubtob Tsangzhikpa,grub thob gtsang zhig pa,gtsang zhig pa,bo-x-ewts
13435,P1AG8,Drubtob Tsangzhikpa,grub thob gtsang zhig pa,rgyal ba ri khrod pa seng ge,bo-x-ewts
13435,P1AG8,Drubtob Tsangzhikpa,grub thob gtsang zhig pa,Tsangzhikpa,en
13435,P1AG8,Drubtob Tsangzhikpa,grub thob gtsang zhig pa,Gyelwa Ritropa Sengge,en
13436,P1KG2856,Drubtob Sengge Yeshe,seng+ge ye shes,Sengge Yeshe,en
13437,P1AG9,Drakpa Tsondru,grags pa brtson 'grus,phag gru rgyal ba,bo-x-ewts
13437,P1AG9,Drakpa Tsondru,grags pa brtson 'grus,phag gru spyan snga rgyal ba thog brdugs pa,bo-x-ewts
13437,P1AG9,Drakpa Tsondru,grags pa brtson 'grus,gdan sa mthil gdan rabs 05,bo-x-ewts
13437,P1AG9,Drakpa Tsondru,grags pa brtson 'grus,gdan sa mtshil gdan rabs 05 grags pa brtson 'grus,bo-x-ewts
13437,P1AG9,Drakpa Tsondru,grags pa brtson 'grus,Pakdru Gyelwa,en
13439,P1AG11,Sonyompa Sherab Pel,bsod snyoms pa shes rab dpal,dge slong bsod snyoms pa shes rab dpal,bo-x-ewts
13439,P1AG11,Sonyompa Sherab Pel,bsod snyoms pa shes rab dpal,shes rab dpal,bo-x-ewts
13439,P1AG11,Sonyompa Sherab Pel,bsod snyoms pa shes rab dpal,Sherab Pel,en
13439,P1AG11,Sonyompa Sherab Pel,bsod snyoms pa shes rab dpal,Gelong Sonyompa Sherab Pel,en
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,nyag ras se bo,bo-x-ewts
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,bsam grub ras pa,bo-x-ewts
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,Samdrub Repa,en
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,Nyakre Sewo,en
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,nyag se ba,bo-x-ewts
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,Nyaksewa,en
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,grub thob nyag se ba,bo-x-ewts
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,Drubtok Nyaksewa,en
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,Drubchen Nyakre Sewo,en
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,grub chen nyag re se bo,bo-x-ewts
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,nyag se rin chen rgyal mtshan,bo-x-ewts
13440,P1KG4203,Drubtob Nyakre Sewo,grub thob nyag re se bo,Nyakse Rinchen Gyeltsen,en
13442,P1AG15,Dorje Khyung,rdo rje khyung,jam dpal gyi bu,bo-x-ewts
13442,P1AG15,Dorje Khyung,rdo rje khyung,rgya ba thams cad mkhyen pa,bo-x-ewts
13442,P1AG15,Dorje Khyung,rdo rje khyung,Jampelgyi Bu,en
13442,P1AG15,Dorje Khyung,rdo rje khyung,Gyawa Tamche Khyenpa,en
13444,P1AG17,Shen Gonkarwa Dorje Wangchuk,gshen dgon dkar ba rdo rje dbang phyug,gshen dgon dkar ba,bo-x-ewts
13444,P1AG17,Shen Gonkarwa Dorje Wangchuk,gshen dgon dkar ba rdo rje dbang phyug,dgon dkar ba rdo rje dbang phyug,bo-x-ewts
13444,P1AG17,Shen Gonkarwa Dorje Wangchuk,gshen dgon dkar ba rdo rje dbang phyug,Dorje Wangchuk,en
13444,P1AG17,Shen Gonkarwa Dorje Wangchuk,gshen dgon dkar ba rdo rje dbang phyug,Gonkarwa Dorje Wangchuk,en
13444,P1AG17,Shen Gonkarwa Dorje Wangchuk,gshen dgon dkar ba rdo rje dbang phyug,Shen Gonkarwa,en
13444,P1AG17,Shen Gonkarwa Dorje Wangchuk,gshen dgon dkar ba rdo rje dbang phyug,rdo rje dbang phyug,bo-x-ewts
13445,P1AG18,Lobpon Gonkarwa,slob dpon dgon dkar ba,dwags po dgon dkar ba,bo-x-ewts
13445,P1AG18,Lobpon Gonkarwa,slob dpon dgon dkar ba,Dakpo Gonkarwa,en
13448,P1AG21,Lobpon Yeshe Jangchub,slob dpon ye shes byang chub,ye shes byang chub,bo-x-ewts
13448,P1AG21,Lobpon Yeshe Jangchub,slob dpon ye shes byang chub,Yeshe Jangchub,en
13449,P1AG23,Dorje Sengge,rdo rje seng ge,dbon brgyud rdo rje,bo-x-ewts
13449,P1AG23,Dorje Sengge,rdo rje seng ge,Wongyu Dorje,en
13450,P1AG24,Shākya Rinchen,shAkya rin chen,sgom pa shAkya rin chen,bo-x-ewts
13450,P1AG24,Shākya Rinchen,shAkya rin chen,Gompa Shākya Rinchen,en
13451,P1AG25,Gompa Choseng,sgom pa chos seng,chos seng,bo-x-ewts
13451,P1AG25,Gompa Choseng,sgom pa chos seng,Choseng,en
13452,P1AG26,"The First Getse Getok, Nyida Sanggye",dge rtse ge tog 01 nyi zla sangs rgyas,dge rtse ge tog 01,bo-x-ewts
13453,P1AG27,"The Second Getse Getok, Getse Pema",dge rtse ge tog 02 dge rtse pad+ma,dge rtse ge tog 02,bo-x-ewts
13454,P1AG28,"The Third Getse Getok, Gyurme Tenpel Chozang",dge rtse ge tog 03 'gyur med bstan 'phel chos bzang,dge rtse ge tog 02,bo-x-ewts
13454,P1AG28,"The Third Getse Getok, Gyurme Tenpel Chozang",dge rtse ge tog 03 'gyur med bstan 'phel chos bzang,a sangs,bo-x-ewts
13454,P1AG28,"The Third Getse Getok, Gyurme Tenpel Chozang",dge rtse ge tog 03 'gyur med bstan 'phel chos bzang,Asang,en
13455,P1AG29,"The Fourth Getse Getok, Gyurme Tubten Nyinje",dge rtse ge tog 04 'gyur med thub bstan nyin byed,dge rtse ge tog 04,bo-x-ewts
13455,P1AG29,"The Fourth Getse Getok, Gyurme Tubten Nyinje",dge rtse ge tog 04 'gyur med thub bstan nyin byed,bstan pa'i nyi ma,bo-x-ewts
13455,P1AG29,"The Fourth Getse Getok, Gyurme Tubten Nyinje",dge rtse ge tog 04 'gyur med thub bstan nyin byed,Tenpai Nyima,en
13462,P1AG37,Machik Rema,ma gcig re ma,ma gcig reb ma,bo-x-ewts
13462,P1AG37,Machik Rema,ma gcig re ma,Darma Jangchub,en
13462,P1AG37,Machik Rema,ma gcig re ma,dar ma byang chub,bo-x-ewts
13462,P1AG37,Machik Rema,ma gcig re ma,ma gcig ri ma,bo-x-ewts
13462,P1AG37,Machik Rema,ma gcig re ma,Machik Rima,en
13462,P1AG37,Machik Rema,ma gcig re ma,Machik Rebma,en
13462,P1AG37,Machik Rema,ma gcig re ma,ma gcig re rma,bo-x-ewts
13462,P1AG37,Machik Rema,ma gcig re ma,ma gcig re sma,bo-x-ewts
13462,P1AG37,Machik Rema,ma gcig re ma,sang rgyas re ma,bo-x-ewts
13462,P1AG37,Machik Rema,ma gcig re ma,Sanggye Rema,en
13502,P3CN359,Rinchen Lhunpo,rin chen lhun po,chos rje rin chen lhun po,bo-x-ewts
13502,P3CN359,Rinchen Lhunpo,rin chen lhun po,co ne bla ma rin chen lhun po,bo-x-ewts
13502,P3CN359,Rinchen Lhunpo,rin chen lhun po,Choje Rinchen Lhunpo,en
13502,P3CN359,Rinchen Lhunpo,rin chen lhun po,Chone Lama Rinchen Lhunpo,en
13507,P1KT6,Chone Regent Rinchen Peldzom,co ne rgyal tshab dpon mo rin chen dpal 'dzoms,rin chen dpal 'dzoms,bo-x-ewts
13507,P1KT6,Chone Regent Rinchen Peldzom,co ne rgyal tshab dpon mo rin chen dpal 'dzoms,bsod nams dpal 'dzoms,bo-x-ewts
13507,P1KT6,Chone Regent Rinchen Peldzom,co ne rgyal tshab dpon mo rin chen dpal 'dzoms,Sonam Peldzom,en
13507,P1KT6,Chone Regent Rinchen Peldzom,co ne rgyal tshab dpon mo rin chen dpal 'dzoms,Ponmo Rinchen Peldzom,en
13509,P3CN364,Trimalo,khri ma lod,je ma khri ma lod,bo-x-ewts
13509,P3CN364,Trimalo,khri ma lod,Jema Trimalo,en
13509,P3CN364,Trimalo,khri ma lod,khri mo legs,bo-x-ewts
13509,P3CN364,Trimalo,khri ma lod,Trimalek,en
13509,P3CN364,Trimalo,khri ma lod,Tri Malo,en
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,mtshan zhabs ngag dbang blo bzang,bo-x-ewts
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,wa gin+d+ra ,bo-x-ewts
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,rdo rje yeb,bo-x-ewts
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,Agvan Dorjieff,en
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,Dorjieff,en
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,mtshan nyid mkhan po,bo-x-ewts
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,ngag dbang rdo rje,bo-x-ewts
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,Ngawang Lobzang,en
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,Агван Доржиев,ru-Cyrl
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,Агваан Доржиев,ru-Cyrl
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,Доржийн Агваан,bua-Cyrl
13510,P1KG4195,Agvan Dorjiev,ngag dbang blo bzang,Агва́н Лобса́н Доржи́ев,ru-Cyrl
13511,P1AG76,Jampa Puntsok,byams pa phun tshogs,bla ma dam chos lhun grub,bo-x-ewts
13511,P1AG76,Jampa Puntsok,byams pa phun tshogs,Lama Damcho Lhundrub,en
13512,P1AG70,"The Sixth Derge King, Ponchen Lhuntub",sde dge rgyal po 06 dpon chen lhun thub,sde dge rgyal rabs 06,bo-x-ewts
13512,P1AG70,"The Sixth Derge King, Ponchen Lhuntub",sde dge rgyal po 06 dpon chen lhun thub,lhun thub,bo-x-ewts
13512,P1AG70,"The Sixth Derge King, Ponchen Lhuntub",sde dge rgyal po 06 dpon chen lhun thub,Lhuntub,en
13513,P1AG78,Lachen Chemchok,bla chen che mchog,sde dge dgon chen gdan rabs 02,bo-x-ewts
13514,P1AG75,"The Seventh Derge King, Lupel",sde dge rgyal po 07 klu 'phel,sde dge rgyal rabs 07,bo-x-ewts
13515,P1AG77,"The Eighth Derge King, Orgyen Tashi",sde dge rgyal po 08 o rgyan bkra shis,sde dge rgyal rabs 08,bo-x-ewts
13516,P1AG71,"The First Derge King, Botar Lodro Tobden",sde dge rgyal po 01 bo thar blo gros stobs ldan,blo gros stobs ldan,bo-x-ewts
13516,P1AG71,"The First Derge King, Botar Lodro Tobden",sde dge rgyal po 01 bo thar blo gros stobs ldan,bkra shis seng ge,bo-x-ewts
13516,P1AG71,"The First Derge King, Botar Lodro Tobden",sde dge rgyal po 01 bo thar blo gros stobs ldan,sde dge rgyal rabs 01,bo-x-ewts
13516,P1AG71,"The First Derge King, Botar Lodro Tobden",sde dge rgyal po 01 bo thar blo gros stobs ldan,bo thar bu mo 'tshengs,bo-x-ewts
13516,P1AG71,"The First Derge King, Botar Lodro Tobden",sde dge rgyal po 01 bo thar blo gros stobs ldan,Tashi Sengge,en
13516,P1AG71,"The First Derge King, Botar Lodro Tobden",sde dge rgyal po 01 bo thar blo gros stobs ldan,Lodro Tobden,en
13516,P1AG71,"The First Derge King, Botar Lodro Tobden",sde dge rgyal po 01 bo thar blo gros stobs ldan,Botar Bumo Tseng,en
13516,P1AG71,"The First Derge King, Botar Lodro Tobden",sde dge rgyal po 01 bo thar blo gros stobs ldan,Botar Tashi Sengge,en
13516,P1AG71,"The First Derge King, Botar Lodro Tobden",sde dge rgyal po 01 bo thar blo gros stobs ldan,bo thar bkra shis seng ge,bo-x-ewts
13517,P1AG80,"The Second Derge King, Gyeltsen Bum",sde dge rgyal po 02 kun dga' phun tshogs,sde dge dgon chen gdan rabs 01,bo-x-ewts
13518,P1AG74,"The Third Derge King, Ponchen A-nga",sde dge rgyal po 03 dpon chen a snga,sde dge rgyal rabs 03,bo-x-ewts
13519,P1KT2,Nyigyel Pangdatsang,nyi rgyal spang mda' tshang,spang mda' nyi ma rgyal mtshan/,bo-x-ewts
13519,P1KT2,Nyigyel Pangdatsang,nyi rgyal spang mda' tshang,spom mda' tshang /,bo-x-ewts
13519,P1KT2,Nyigyel Pangdatsang,nyi rgyal spang mda' tshang,Nyima Gyeltsen Pangdatsang,en
13519,P1KT2,Nyigyel Pangdatsang,nyi rgyal spang mda' tshang,Pangdatsang,en
13519,P1KT2,Nyigyel Pangdatsang,nyi rgyal spang mda' tshang,Pomdatsang,en
13519,P1KT2,Nyigyel Pangdatsang,nyi rgyal spang mda' tshang,nyi ma rgyal mtshan spang mda' tshang,bo-x-ewts
13519,P1KT2,Nyigyel Pangdatsang,nyi rgyal spang mda' tshang,Nyigyel Pomdatsang,en
13520,P1TD6,Nyima Pangdatsang,nyi ma spang mda' tshang,spom mda' nyi ma,bo-x-ewts
13520,P1TD6,Nyima Pangdatsang,nyi ma spang mda' tshang,spom mda' tshang nyi ma ,bo-x-ewts
13520,P1TD6,Nyima Pangdatsang,nyi ma spang mda' tshang,nyi ma,bo-x-ewts
13520,P1TD6,Nyima Pangdatsang,nyi ma spang mda' tshang,spom mda' tshang,bo-x-ewts
13520,P1TD6,Nyima Pangdatsang,nyi ma spang mda' tshang,Pomdatsang,en
13520,P1TD6,Nyima Pangdatsang,nyi ma spang mda' tshang,Pangdatsang,en
13520,P1TD6,Nyima Pangdatsang,nyi ma spang mda' tshang,pomda nyima,bo-x-ewts
13521,P1KT1,Rapga Pangdatsang,rab dga' spang mda' tshang,spom mda' rab dga',bo-x-ewts
13521,P1KT1,Rapga Pangdatsang,rab dga' spang mda' tshang,spom mda' tshang rab dga',bo-x-ewts
13521,P1KT1,Rapga Pangdatsang,rab dga' spang mda' tshang,bu rab dga',bo-x-ewts
13521,P1KT1,Rapga Pangdatsang,rab dga' spang mda' tshang,spom mda' tshang,bo-x-ewts
13521,P1KT1,Rapga Pangdatsang,rab dga' spang mda' tshang,Pomdatsang,en
13521,P1KT1,Rapga Pangdatsang,rab dga' spang mda' tshang,Pangdatsang,en
13521,P1KT1,Rapga Pangdatsang,rab dga' spang mda' tshang,rabga pangdatsang,en
13521,P1KT1,Rapga Pangdatsang,rab dga' spang mda' tshang,pomda rabga,en
13522,P1TD8,Tobgyal Pangdatsang,stobs rgyal spang mda' tshang,spom mda' stobs rgyal/,bo-x-ewts
13522,P1TD8,Tobgyal Pangdatsang,stobs rgyal spang mda' tshang,spom mda' tshang stobs rgyal/,bo-x-ewts
13522,P1TD8,Tobgyal Pangdatsang,stobs rgyal spang mda' tshang,spom mda' tshang/,bo-x-ewts
13522,P1TD8,Tobgyal Pangdatsang,stobs rgyal spang mda' tshang,Pomdatsang,en
13522,P1TD8,Tobgyal Pangdatsang,stobs rgyal spang mda' tshang,Pangdatsang,en
13522,P1TD8,Tobgyal Pangdatsang,stobs rgyal spang mda' tshang,Pomda Tobgyal,en
13523,P1TD7,Lobzang Yampel Pangdatsang,blo bzang yar 'phel spang mda' tshang,spom mda' tshang yar 'phel/,bo-x-ewts
13523,P1TD7,Lobzang Yampel Pangdatsang,blo bzang yar 'phel spang mda' tshang,spom mda' tshang,bo-x-ewts
13523,P1TD7,Lobzang Yampel Pangdatsang,blo bzang yar 'phel spang mda' tshang,Lobzang Yamphel Pangdatsang,en
13523,P1TD7,Lobzang Yampel Pangdatsang,blo bzang yar 'phel spang mda' tshang,Pangdatsang,en
13523,P1TD7,Lobzang Yampel Pangdatsang,blo bzang yar 'phel spang mda' tshang,Pomdatsang,en
13527,P1AG81,"The Fourth Derge King, Yagyel Pel",sde dge rgyal po 04 ya rgyal 'phel,sde dge rgyal rabs 04,bo-x-ewts
13528,P1AG73,"The Fifth Derge King, Kunga Rinchen",sde dge rgyal po 05 kun dga' rin chen,sde dge rgyal rabs 05,bo-x-ewts
13531,P1AG84,Yungdrung Tendzin,g.yung drung bstan 'dzin,dge bshes g.yung drung bstan 'dzin,bo-x-ewts
13531,P1AG84,Yungdrung Tendzin,g.yung drung bstan 'dzin,Geshe Yungdrung Tendzin,en
13532,P1AG85,"The Eleventh Derge King, Puntsok Tenpa",sde dge rgyal po 11 phun tshogs bstan pa,sde dge gdan rabs 06,bo-x-ewts
13533,P1AG87,Derge Queen Yangchen Drolma,sde dge rgyal mo dbyangs can sgrol ma,sde dge gdan rabs dbyangs can sgrol ma,bo-x-ewts
13536,P2LS262,Jampa Rabten,byams pa rab brtan,Lha Jampa Rabten,en
13536,P2LS262,Jampa Rabten,byams pa rab brtan,lha byams pa rab brtan,bo-x-ewts
13537,P8LS4337,"The Fourth Ruler of Eyul, Lhagyari Drale Namgyel",e lha rgya ri khri chen 04 dgra las rnam rgyal,lha dgra las rnam rgyal,bo-x-ewts
13537,P8LS4337,"The Fourth Ruler of Eyul, Lhagyari Drale Namgyel",e lha rgya ri khri chen 04 dgra las rnam rgyal,e lha rgya ri khri thog 04 dgra las rnam rgyal,bo-x-ewts
13537,P8LS4337,"The Fourth Ruler of Eyul, Lhagyari Drale Namgyel",e lha rgya ri khri chen 04 dgra las rnam rgyal,Lha Drale Namgyel,en
13538,P8LS4338,"The Fifth Ruler of Eyul, Lhagyari Jikten Wangchuk",e lha rgya ri khri chen 05 'jig rten dbang phyug,lha 'jig rten dbang phyug,bo-x-ewts
13538,P8LS4338,"The Fifth Ruler of Eyul, Lhagyari Jikten Wangchuk",e lha rgya ri khri chen 05 'jig rten dbang phyug,e lha rgya ri khri thog 05 'jig rten dbang phyug,bo-x-ewts
13538,P8LS4338,"The Fifth Ruler of Eyul, Lhagyari Jikten Wangchuk",e lha rgya ri khri chen 05 'jig rten dbang phyug,Lha Jikten Wangchuk ,en
13539,P8LS4340,"The Sixth Ruler of Eyul, Lhagyari Yulkhor Wangchuk",e lha rgya ri khri chen 06 yul 'khor dbang phyug,e lha rgya ri khri thog 06 yul 'khor dbang phyug,bo-x-ewts
13541,P8LS4341,"The Seventh Ruler of Eyul, Lhagyari Sonam Rabten",e lha rgya ri khri chen 07 bsod nams rab brtan,lha bsod nams rab brtan,bo-x-ewts
13541,P8LS4341,"The Seventh Ruler of Eyul, Lhagyari Sonam Rabten",e lha rgya ri khri chen 07 bsod nams rab brtan,e lha rgya ri khri thog 07 bsod nams rab brtan,bo-x-ewts
