"TOL ID","TBRC RID","Primary title","Primary name","Wylie title","Wylie name","Birth year","Birth year approximate","Birth year alternate","Death year","Death year approximate","Death year alternate",Gender,"HAR URL","Death century","Historical period","Name displayed as","Name Variants","Birth century",Ordinal,"Wikidata ID"
6441,P404,,"Tolungpa Rinchen Nyingpo",,"stod lung pa rin chen snying po",1032,0,,1116,0,,M,,,,"Phonetic: Tolungpa Rinchen Nyingpo Wylie: stod lung pa rin chen snying po","rin chen snying po,bo-x-ewts;Rinchen Nyingpo,en;stod lung pa,bo-x-ewts;Tolungpa,en",,,
6452,P405,,"Puchungwa Zhonnu Gyeltsen",,"phu chung ba gzhon nu rgyal   mtshan",1031,0,,1106,0,,M,,,,"Phonetic: Puchungwa Zhonnu Gyeltsen Wylie: phu chung ba gzhon nu rgyal   mtshan","gzhon nu rgyal mtshan,bo-x-ewts;Zhonnu Gyeltsen,en",,,
6466,P4065,"Ganden Tripa","Konchok Chozang","dga' ldan khri pa","dkon mchog chos bzang",1586,0,1587,1673,0,,M,,,,"Phonetic: The Thirty-Ninth Ganden Tripa, Konchok Chozang Wylie: dga' ldan khri pa 39 dkon mchog chos bzang","dga' ldan khri chen 39 dkon mchog chos bzang,bo-x-ewts;dga' ldan khri pa 39 dkon mchog chos bzang,bo-x-ewts;Ganden Trichen 39 Konchok Chozang ,en;Ganden Tripa 39 Konchok Chozang ,en;khri chen dkon mchog chos bzang,bo-x-ewts;Konchok Chozang ,en;stod lung pa dkon mchog chos bzang,bo-x-ewts;Tolungwa Konchok Chozang,en;Trichen Konchok Chozang,en",,39,
6470,P4069,,"Minyak Kunzang Sonam",,"mi nyag kun bzang bsod nams",1823,0,,1905,0,,M,,,,"Phonetic: Minyak Kunzang Sonam Wylie: mi nyag kun bzang bsod nams","d+ha rma kI rti,bo-x-ewts;Dharmakīrti,sa-x-iast;go shul kun bzang bsod nams,bo-x-ewts;Goshul Kunzang Sonam,en;mi nyag kun bsod,bo-x-ewts;mi nyag kun dga' bsod nams,bo-x-ewts;Minyak Kunga Sonam,en;Minyak Kunso,en;rang shar mkhan po kun bzang bsod nams,bo-x-ewts;Rangshar Khenpo Kunzang Sonam,en;Rashel Paṇchen,en;rwa shel paN chen,bo-x-ewts;thub bstan chos kyi grags pa,bo-x-ewts;Tubten Chokyi Drakpa,en",,,
6489,P4086,,"Drungchen Khachopa Namkha Gyeltsen",,"drung chen mkha' spyod pa nam mkha' rgyal mtshan",1370,0,,1433,0,,M,,,,"Phonetic: Drungchen Khachopa Namkha Gyeltsen Wylie: drung chen mkha' spyod pa nam mkha' rgyal mtshan","drung che mkha' spyod pa,bo-x-ewts;Drungchen Khachopa,en;Khachopa Namkha Gyeltsen,en;mkha' spyod pa nam mkha' rgyal mtshan,bo-x-ewts;nam mkha' rgyal mtshan,bo-x-ewts;Namkha Gyeltsen,en",,,
6491,P4088,,"Doton Sherab Drakpa",,"rdo ston shes rab grags pa",1127,0,,1185,0,,M,,,,"Phonetic: Doton Sherab Drakpa Wylie: rdo ston shes rab grags pa","g.yas chen po shes rab grags,bo-x-ewts;Gyechenpo Sherab Drak,en;Sherab Drakpa,en;shes rab grags pa,bo-x-ewts;snar thang mkhan chen 02 shes rab grags pa,bo-x-ewts",,,
6493,P409,"Rongpo Drubchen","Ngawang Trinle Gyatso","rong po grub chen","ngag dbang 'phrin las rgya mtsho",1678,0,,1739,0,,M,,,,"Phonetic: The Second Rongpo Drubchen, Ngawang Trinle Gyatso Wylie: rong po grub chen 02 ngag dbang 'phrin las rgya mtsho","dpal dgyes rdo rje,bo-x-ewts;Kelden 02 Ngawang Trinle Gyatso,en;Ngawang Trinle Gyatso,bo-x-ewts;Pelgye Dorje,en;skal ldan 02 ngag dbang 'phrin las rgya mtsho,bo-x-ewts",,02,
6498,P4094,"Ganden Tripa","Lobzang Khyenrab Wangchuk","dga' ldan khri pa","blo bzang mkhyen rab dbang phyug",,0,,1872,0,,M,,,,"Phonetic: The Seventy-Sixth Ganden Tripa, Lobzang Khyenrab Wangchuk Wylie: dga' ldan khri pa 76 blo bzang mkhyen rab dbang phyug","Dedruk 01,en;Dedruk Lobzang Khyenrab Wangchuk ,en;dga' ldan khri chen 76 blo bzang mkhyen rab dbang phyug,bo-x-ewts;dga' ldan khri pa 76 blo bzang mkhyen rab dbang phyug,bo-x-ewts;Ganden Trichen 76 Lobzang Khyenrab Wangchuk,en;Ganden Tripa 76 Lobzang Khyenrab Wangchuk,en;mkhyen rab dbang phyug,bo-x-ewts;sde drug blo bzang mkhyen rab dbang phyug,bo-x-ewts;spros nang ba blo bzang mkhyen rab dbang phyug,bo-x-ewts;Tronangwa Lobzang Khyenrab Wangchuk ,en",,76,
6499,P4095,"Derge King","Tenpa Tsering","sde dge rgyal po","bstan pa tshe ring",1678,0,,1738,0,,M,,,,"Phonetic: The Tenth Derge King, Tenpa Tsering Wylie: sde dge rgyal po 10 bstan pa tshe ring","sde dge rgyal po bstan pa tshe ring,bo-x-ewts",,10,
6502,P4098,Detri,"Jigme Lungrik Gyatso","sde khri","'jigs med lung rigs rgya mtsho",1748,0,,1778,0,,M,,,,"Phonetic: The Second Detri, Jigme Lungrik Gyatso Wylie: sde khri 02 'jigs med lung rigs rgya mtsho","bla brang khri 16 'jigs med lung rigs rgya mtsho,bo-x-ewts;sde khri 02 'jigs med lung rigs rgya mtsho,bo-x-ewts",,02,
6505,P410,Setsang,"Ngawang Tashi","bse tshang","ngag dbang bkra shis",1678,0,,1738,0,,M,,,,"Phonetic: The First Setsang, Ngawang Tashi Wylie: bse tshang 01 ngag dbang bkra shis","bla brang khri 02 ngag dbang bkra shis,bo-x-ewts;bse ngag dbang bkra shis,bo-x-ewts;bse tshang 01 ngag dbang bkra shis,bo-x-ewts;Jinpa Gyatso,en;Labrang Tri 02 Ngawang Tashi,en;sbyin pa rgya mtsho,bo-x-ewts;Se Ngawang Tashi,en;Setsang 01 Ngawang Tashi,en;sras ngag dbang bkra shis,bo-x-ewts",,01,
6526,P412,"Ganden Tripa","Ngawang Chokden","dga' ldan khri pa","ngag dbang mchog ldan",1677,0,,1751,0,,M,,,,"Phonetic: The Fifty-Fourth Ganden Tripa, Ngawang Chokden Wylie: dga' ldan khri pa 54 ngag dbang mchog ldan","a chi thu no mon han ngag dbang mchog ldan,bo-x-ewts;Achi Tunomonhan Ngawang Chokden ,en;Chentsa Ngawang Chokden ,en;dga' ldan khri pa 54 ngag dbang mchog ldan,bo-x-ewts;Ganden Trichen 54 Ngawang Chokden ,en;Ganden Tripa 54 Ngawang Chokden,en;gcan tsha ngag dbang mchog ldan,bo-x-ewts;Reting 01 Ngawang Chokden,en;rwa sgreng 1 ngag dbang mchog ldan,bo-x-ewts",,54,
6529,P4122,Nyendrak,"Lobzang Nyendrak","snyan grags","blo bzang snyan grags",1718,0,,1800,0,,M,,,,"Phonetic: The First Nyendrak, Lobzang Nyendrak Wylie: snyan grags 01 blo bzang snyan grags","a rig blo bzang snyan grags,bo-x-ewts;Arik Lobzang Nyendrak,en;bla brang khri 13 blo bzang snyan grags,bo-x-ewts;Labrang Tri 13 Lobzang Nyendrak,en",,01,
6535,P4128,"Hortsang Sertri","Jigme Tenpai Nyima","hor tshang gser khri","'jigs med bstan pa'i nyi ma",1816,0,,,0,,M,,,,"Phonetic: The Fourth Hortsang Sertri, Jigme Tenpai Nyima Wylie: hor tshang gser khri 04 'jigs med bstan pa'i nyi ma","bla brang khri 47 'jigs med bstan pa'i nyi ma,bo-x-ewts;hor tshang gser khri 04 'jigs med bstan pa'i nyi ma,bo-x-ewts;Hortsang Sertri 04 Jigme Tenpai Nyima,en;Labrang Tri 47 Jigme Tenpai Nyima,en",,04,
6536,P4129,"Hortsang Sertri","Jigme Rigpai Sengge","hor tshang gser khri","'jigs med rig pa'i seng+ge",1747,0,,1816,0,,M,,,,"Phonetic: The Third Hortsang Sertri, Jigme Rigpai Sengge Wylie: hor tshang gser khri 03 'jigs med rig pa'i seng+ge","'jigs med seng+ge,bo-x-ewts;bla brang khri 20 'jigs med rig pa'i seng+ge,bo-x-ewts;hor tshang gser khri 03 'jigs med rig pa'i seng+ge,bo-x-ewts;Hortsang Sertri 03 Jigme Rigpai Sengge ,en;Jigme Sengge,en;Labrang Tri 20 Jigme Rigpai Sengge ,en",,03,
6547,P4139,,"Lhachuk Kharwa Nyida O",,"lha phyug mkhar ba nyi zla 'od",1135,0,,1215,0,,M,,,,"Phonetic: Lhachuk Kharwa Nyida O Wylie: lha phyug mkhar ba nyi zla 'od","Chukarwa Nyida O,en;lha phyug mkhar ba,bo-x-ewts;Lhachuk Karwa,en;nyi zla 'od,bo-x-ewts;Nyida O,en;phyug mkhar ba nyi zla 'od,bo-x-ewts;Tsel Gungtang Trirab 04 Nyda O,en;tshal gung thang khri rabs 4 nyi zla 'od,bo-x-ewts",,,
6548,P414,,"Taktsang Lobzang Rabten",,"stag tshang blo bzang rab brtan",1676,0,,1745,0,,M,,,,"Phonetic: Taktsang Lobzang Rabten Wylie: stag tshang blo bzang rab brtan","blo bzang rab brtan,bo-x-ewts;don grub tshe ring,bo-x-ewts;Dondrub Tsering ,en;Lobzang Rabten,en;stag tshang,bo-x-ewts;Taktsang,en",,,
6567,P4158,,"Dutsi Gyurme",,"bdud rtsi 'gyur med",,0,,,0,,M,,,,"Phonetic: Dutsi Gyurme Wylie: bdud rtsi 'gyur med","lhun sdings bdud rtsi 'gyur med,bo-x-ewts;Lhunding Dudtsi Gyurme,en","16th century (early)",,
6568,P4159,,"Lekdrub Pel",,"legs grub dpal",,0,,,0,,M,,,,"Phonetic: Lekdrub Pel Wylie: legs grub dpal","legs grub dpal ba,bo-x-ewts;Lekdrub Pelwa,en;lhun sdings legs grub dpal ba,bo-x-ewts;Lhunding Lekdrub Pelwa,en","15th century (early)",,
6578,P4168,,"Sanggye Dorje",,"sangs rgyas rdo rje",1169,0,,1226,0,,M,,,,"Phonetic: Sanggye Dorje Wylie: sangs rgyas rdo rje","rin po che sang rdor,bo-x-ewts;Rinpoche Sangdor,en;ro skam mkhan rabs 02 sangs rgyas rdo rje,bo-x-ewts",,,
6580,P417,"Tatsak Jedrung","Ngawang Konchok Nyima","rta tshag rje drung","ngag dbang dkon mchog nyi ma",1653,0,,1707,0,,M,,,,"Phonetic: The Sixth Tatsak Jedrung, Ngawang Konchok Nyima Wylie: rta tshag rje drung 06 ngag dbang dkon mchog nyi ma","ba so rje drung ngag dbang dkon mchog nyi ma,bo-x-ewts;Baso Jedrung Ngawang Konchok Nyima,en;rta tshag 06 ngag dbang dkon mchog nyi ma,bo-x-ewts;Tatsak Ngawang Konchok Nyima,en",,06,
6586,P4176,,"Puntsok Namgyel",,"phun tshogs rnam rgyal",,0,,1702,0,,M,,,,"Phonetic: Puntsok Namgyel Wylie: phun tshogs rnam rgyal","dgon lung khri 27 phun tshogs rnam rgyal,bo-x-ewts;Gonlung Tri 27 Puntsok Namgyel,en;sum pa zhabs drung phun tshogs rnam rgyal,bo-x-ewts;Sumpa Zhabdrung Puntsok Namgyel,en",,,
6587,P4177,,"Sumpa Yeshe Lodro",,"sum pa ye shes blo gros",,0,,,0,,M,,,,"Phonetic: Sumpa Yeshe Lodro Wylie: sum pa ye shes blo gros","Yeshe Lodro,en","10th century (late)",,
6620,P4206,,"Zang Samlingpa",,"zang bsam gling pa",1189,0,,1260,0,,M,,,,"Phonetic: Zang Samlingpa Wylie: zang bsam gling pa","bsam gling pa,bo-x-ewts",,,
6622,P4208,"Sodrak Tulku","Sonam Drakpa","bsod grags sprul sku","bsod nams grags pa",1723,0,,1789,0,,M,,,,"Phonetic: The First Sodrak Tulku, Sonam Drakpa Wylie: bsod grags sprul sku 01 bsod nams grags pa",,,01,
6634,P4219,"Rongpo Drubchen","Lobzang Trinle Gyatso","rong po grub chen","blo bzang 'phrin las rgya mtsho",1844,0,,1856,0,,M,,,,"Phonetic: The Fifth Rongwo Drubchen, Lobzang Trinle Gyatso Wylie: rong po grub chen 05 blo bzang 'phrin las rgya mtsho","Kelden 05 Lobzang Trinle Gyatso,en;skal ldan 05 blo bzang 'phrin las rgya mtsho,bo-x-ewts",,05,
6635,P422,Maṇipa,"Sherab Tashi","ma Ni pa","shes rab bkra shis",1647,0,,1716,0,,M,,,,"Phonetic: The First Maṇipa, Sherab Tashi Wylie: ma Ni pa 01 shes rab bkra shis","khu chen shes rab bkra shis,bo-x-ewts;Kuchen Sherab Tashi,en;ma Ni pa shes rab bkra shis,bo-x-ewts;Maṇipa Sherab Tashi,en;rtis tshang ma Ni pa shes rab bkra shis,bo-x-ewts;Titsang Maṇipa Sherab Tashi,en",,01,
6646,P423,"Jamyang Zhepa","Jamyang Zhepai Dorje","'jam dbyangs bzhad pa","'jam dbyangs bzhad pa'i rdo rje",1648,0,,1721,0,1722,M,,,,"Phonetic: The First Jamyang Zhepa, Jamyang Zhepai Dorje Wylie: 'jam dbyangs bzhad pa 01 'jam dbyangs bzhad pa'i rdo rje","'jam dbyangs bzhad pa 01 ngag dbang brtson 'grus,bo-x-ewts;bla brang khri 01 ngag dbang brtson 'grus,bo-x-ewts;blo bzang rgyal mtshan,bo-x-ewts;dbal shul ngag dbang brtson 'grus,bo-x-ewts;Jamyang Zhepa 01 Ngawang Tsondru,en;Labrang Tri 01 Ngawang Tsondru ,en;Lobzang Gyeltsen ,en;ngag dbang brtson 'grus,bo-x-ewts;Ngawang Tsondru ,en;Pelshul Ngawang Tsondru ,en",,01,
6648,P4231,"Ganden Tripa","Lobzang Gyeltsen","dga' ldan khri pa","blo bzang rgyal mtshan",1600,1,,1672,0,,M,,,,"Phonetic: The Forty-First Ganden Tripa, Lobzang Gyeltsen Wylie: dga' ldan khri pa 41 blo bzang rgyal mtshan","dga' ldan khri chen 41 blo bzang rgyal mtshan,bo-x-ewts;dga' ldan khri pa 41 blo bzang rgyal mtshan,bo-x-ewts;Ganden Trichen 41 Lobzang Gyeltsen,en;Ganden Tripa 41 Lobzang Gyeltsen,en;shar rtse blo bzang rgyal mtshan,bo-x-ewts;Shartse Lobzang Gyeltsen ,en",,41,
6653,P4236,,"Pelgyi Sengge",,"dpal gyi seng+ge",,0,,,0,,M,,,,"Phonetic: Pelgyi Sengge Wylie: dpal gyi seng+ge","Shubu Pelgyi Sengge,en;shud bu dpal seng,bo-x-ewts;shud phu dpal gyi seng+ge,bo-x-ewts;shud phu khri 'bring khong btsan,bo-x-ewts;Tridring Kongtsan,en","8th century",,
6667,P4249,"Zhabdrung Karpo","Lodro Gyatso","zhabs drung dkar po","blo gros rgya mtsho",1610,0,,1659,0,,M,,,,"Phonetic: The Second Zhabdrung Karpo, Lodro Gyatso Wylie: zhabs drung dkar po 02 blo gros rgya mtsho","la mo 02 blo gros rgya mtsho,bo-x-ewts;Lamo 02 Lodro Gyatso,en;Tsakan Nominhan ,en;tsha kan no min han,bo-x-ewts",,02,
6668,P425,,"Nyima Drakpa",,"nyi ma grags pa",1647,0,,1710,0,,M,,,,"Phonetic: Nyima Drakpa Wylie: nyi ma grags pa","chags ri 01 rig 'dzin nyi ma grags pa,bo-x-ewts;First Chakri Rigdzin Nyima Drakpa,en;gar dbang 'gro 'dul gling pa,bo-x-ewts;Garwang Drodul Lingpa,en;nyi ma grags pa rtsal,bo-x-ewts;Nyima Drakpa Tsel,en;o rgyan rig 'dzin rgya mtsho,bo-x-ewts;Orgyen Rigdzin Gyatso,en",,,
6670,P4251,"Zhabdrung Karpo","Tsoknyi Gyatso","zhabs drung dkar po","tshogs gnyis rgya mtsho",,0,,,0,,M,,,,"Phonetic: The First Zhabdrung Karpo, Tsoknyi Gyatso Wylie: zhabs drung dkar po 01 tshogs gnyis rgya mtsho","First Lamo Tsoknyi Gyatso,en;la mo 01 tshogs gnyis rgya mtsho,bo-x-ewts;Ngagar Kukye Tsoknyi Gyatso,en;rnga sgar sku skye tshogs gnyis rgya mtsho,bo-x-ewts;Tsaken Nominhan,en;tsha kan no mon han,bo-x-ewts;zhabs drung dkar po 01 tshogs gnyis rgya mtsho,bo-x-ewts","16th century",01,
6671,P4252,,"Lorepa Wangchuk Tsondru",,"lo ras pa dbang phyug brtson 'grus",1187,0,,1250,0,,M,,,,"Phonetic: Lorepa Wangchuk Tsondru Wylie: lo ras pa dbang phyug brtson 'grus","dbang phyug brtson 'grus,bo-x-ewts;dbu ri pa,bo-x-ewts;Drakpa Wangchuk,en;grags pa dbang phyug,bo-x-ewts;Uripa,en;Wangchuk Tsondru,en",,,
6672,P4253,,"Jamyang Gonpo",,"'jam dbyangs mgon po",1208,1,,,0,,M,,,,"Phonetic: Jamyang Gonpo Wylie: 'jam dbyangs mgon po","bsod nams mgon po,bo-x-ewts;nyang stod 'jam dbyangs mgon po,bo-x-ewts;Nyangto Jamyang Gonpo,en;Sherab Jungne,en;shes rab 'byung gnas,bo-x-ewts;Sonam Gonpo,en",,,
6678,P4259,,"Pelgyi Lhunpo",,"dpal gyi lhun po",,0,,,0,,M,,,,"Phonetic: Pelgyi Lhunpo Wylie: dpal gyi lhun po","lo tsA ba dpal gyi lhun po,bo-x-ewts;Lotsāwa Pelgyi Lhunpo,en","8th century (early)",,
6681,P4261,,"Drenpa Namkha",,"dran pa nam mkha'",,0,,,0,,M,,,,"Phonetic: Drenpa Namkha Wylie: dran pa nam mkha'","gyer spung chen po,bo-x-ewts;Gyerpung Chenpo,en;lo tsA ba dran pa nam mkha',bo-x-ewts;Lotsāwa Dranpa Namkha,en;phung bon mgo dmar,bo-x-ewts;Pungbon Gomar,en","8th century (early)",,
6690,P427,"Pakpa Lha","Pakpa Dechen Dorje","'phags pa lha","'phags pa bde chen rdo rje",1439,0,,1487,0,,M,,,,"Phonetic: The First Pakpa Lha, Pakpa Dechen Dorje Wylie: 'phags pa lha 01 'phags pa bde chen rdo rje","'phags pa lha 01,bo-x-ewts;Gyelwa Pakpa Lha,en;Pakpa Lha 01,en;rgyal ba 'phags pa lha,bo-x-ewts",,01,
6721,P4298,,"Rinchen Sherab",,"rin chen shes rab",1171,0,,1245,0,,M,,,,"Phonetic: Rinchen Sherab Wylie: rin chen shes rab","rog zhig po rin chen shes rab,bo-x-ewts;Rok Zhikpo Rinchen Sherab,en",,,
6723,P43,,Mahāvajrāsana,,"rdo rje gdan pa chen po",,0,,,0,,M,,,,"Phonetic: Mahāvajrāsana Wylie: rdo rje gdan pa chen po","Dorje Denpa Chenpo,en;Vajrāsana the Elder,en","10th century",,
6726,P4301,,"Rokben Sherab O",,"rog ban shes rab 'od",1166,0,,1244,0,,M,,,,"Phonetic: Rokben Sherab O Wylie: rog ban shes rab 'od","Gyamon,en;rgya mon,bo-x-ewts;rog ban de shes rab 'od,bo-x-ewts;rog shes rab 'od,bo-x-ewts;Rok Bande ,en;Rok Bande Sherab O,en;Rok Sherab O,en;Sherab O,en;shes rab 'od,bo-x-ewts",,,
6729,P4304,,"Lobzang Tenpa Dargye",,"blo bzang bstan pa dar rgyas",,0,,1733,0,,M,,,,"Phonetic: Lobzang Tenpa Dargye Wylie: blo bzang bstan pa dar rgyas","khri rgan blo bzang bstan pa dar rgyas,bo-x-ewts;rong bo khri chen blo bzang bstan pa dar rgyas,bo-x-ewts;rong bo mkhan rabs 04 blo bzang bstan pa dar rgyas,bo-x-ewts;rong po mkhan rabs 07 blo bzang bstan pa dar rgyas,bo-x-ewts;Rongwo Trichen Lobzang Tenpa Dargye,en;Trigen Lobzang Tenpa Dargye,en",,,
6731,P4306,,"Ra Sonam Wanggyel",,"rwa bsod nams dbang rgyal",1726,0,,1793,0,,M,,,,"Phonetic: Ra Sonam Wanggyel Wylie: rwa bsod nams dbang rgyal","bsod nams dbang rgyal,bo-x-ewts;khri chen bsod nams dbang rgyal,bo-x-ewts;Sonam Wanggyel,en;Trichen Sonam Wanggyel,en",,,
6733,P4308,,"Tsur Lotsāwa Yeshe Jungne",,"mtshur lo tsA ba ye shes 'byung gnas",,0,,,0,,M,,,,"Phonetic: Tsur Lotsāwa Yeshe Jungne Wylie: mtshur lo tsA ba ye shes 'byung gnas","lo tsA ba mtshur dz+nyA na A ka ra,bo-x-ewts;lo tsA ba mtshur ston dge slong dz+nyA na A ka ra,bo-x-ewts;Lotsāba Tsur Jñānākara,en;Lotsāba Tsurton Gelong Jñānākara,en","11th century (mid)",,
6735,P431,,"Rongton Sheja Kunrik",,"rong ston shes bya kun rig",1367,0,,1449,0,,M,,,,"Phonetic: Rongton Sheja Kunrik Wylie: rong ston shes bya kun rig","Mawai Sengge,en;rong TI ka pa,bo-x-ewts;Rong Tikapa,en;Shakya Gyeltsen,en;shAkya rgyal mtshan,bo-x-ewts;Sheja Kunrik,en;shes bya kun gzigs,bo-x-ewts;shes bya kun rig,bo-x-ewts;smra ba'i seng+ge,bo-x-ewts",,,
6738,P4312,,"Yakde Paṇchen Tsondru Dargye",,"g.yag sde paN chen brtson grus dar gyas",1299,0,,1378,0,,M,,,,"Phonetic: Yakde Paṇchen Tsondru Dargye Wylie: g.yag sde paN chen brtson grus dar gyas","brtson grus dar rgyas,bo-x-ewts;g.yag sde paN chen,bo-x-ewts;Tsondru Dargye,en;Yakde Paṇchen,en",,,
6746,P432,,"Baso Chokyi Gyeltsen",,"ba so chos kyi rgyal mtshan",1402,0,,1473,0,,M,,,,"Phonetic: Baso Chokyi Gyeltsen Wylie: ba so chos kyi rgyal mtshan","Chokyi Gyeltsen,en;chos kyi rgyal mtshan,bo-x-ewts;dga' ldan khri chen 06 chos kyi rgyal mtshan,bo-x-ewts;dga' ldan khri pa 06 chos kyi rgyal mtshan,bo-x-ewts;Ganden Trichen 06 Chokyi Gyeltsen,en;Ganden Tripa 06 Chokyi Gyeltsen,en;lhan ba so ba chos kyi rgyal mtshan,bo-x-ewts;Lhanwa Sowa Chokyi Gyeltsen,en;rta tshag 01 chos kyi rgyal mtshan,bo-x-ewts;Tatsang 01 Chokyi Gyeltsen,en",,,
6749,P4322,,"Yabzang Choje Chokyi Monlam",,"g.ya' bzang chos rje chos kyi smon lam",1169,0,,1233,0,,M,,,,"Phonetic: Yabzang Choje Chokyi Monlam Wylie: g.ya' bzang chos rje chos kyi smon lam","Chokyi Monlam,en;chos kyi smon lam,bo-x-ewts;chos smon lam,bo-x-ewts",,,
6756,P4329,,"Zarawa Kelden Yeshe Sengge",,"zwa ra ba skal ldan ye shes seng+ge",1168,1,,1207,0,,M,,,,"Phonetic: Zarawa Kelden Yeshe Sengge Wylie: zwa ra ba skal ldan ye shes seng+ge","Kelden Yeshe Sengge,en;skal ldan ye shes seng+ge,bo-x-ewts;ye shes seng+ge,bo-x-ewts;Yeshe Sengge,en;za ra ba skal ldan ye shes seng+ge,bo-x-ewts;Zangra Kelden Yeshe Sengge,en;zangs ra skal ldan ye shes seng+ge,bo-x-ewts",,,
6760,P4332,,"Rabten Gyatso",,"rab brtan rgya mtsho",1723,0,,1790,0,,M,,,,"Phonetic: Rabten Gyatso Wylie: rab brtan rgya mtsho","g.yi rab brtan rgya mtsho,bo-x-ewts;Yi Rabten Gyatso,en",,,
6770,P4341,,"Chowang Drakpa",,"chos dbang grags pa",1404,0,,1469,0,,M,,,,"Phonetic: Chowang Drakpa Wylie: chos dbang grags pa","chab mdo khri rabs 02 chos dbang grags pa,bo-x-ewts;Chamdo Trirab 02 Chowang Drakpa,en;zhang zhung chos dbang grags   pa,bo-x-ewts;Zhangzhung Chowang Drakpa,en",,,
6779,P435,,"Konchok Delek",,"dkon mchog bde legs",1447,0,,1506,0,,M,,,,"Phonetic: Konchok Delek Wylie: dkon mchog bde legs","gong sman dkon mchog bde legs,bo-x-ewts;Gongmen Konchok Delek,en",,,
6788,P4358,,"Jampa Tashi",,"byams pa bkra shis",,0,,,0,,M,,,,"Phonetic: Jampa Tashi Wylie: byams pa bkra shis","Khechok Jampa Tashi,en;khyung phrug byams pa bkra shis,bo-x-ewts;Khyungdruk Jampa Tashi,en;mkhas mchog byams pa bkra shis,bo-x-ewts","15th century",,
6793,P4362,"Tatsak Jedrung","Lhawang Chokyi Gyeltsen","rta tshag rje drung","lha dbang chos kyi rgyal mtshan",1537,0,,1603,0,,M,,,,"Phonetic: The Fourth Tatsak Jedrung, Lhawang Chokyi Gyeltsen Wylie: rta tshag rje drung 04 lha dbang chos kyi rgyal mtshan","ba so lha dbang chos kyi rgyal mtshan,bo-x-ewts;Baso Lhawang Chokyi Gyeltsen,en;chab mdo khri rabs 12 lha dbang chos kyi   rgyal mtshan,bo-x-ewts;Chamdo Trirab 12 Lhawang Chokyi Gyeltsen ,en;Chokyong Gonpo,en;chos skyong mgon po,bo-x-ewts;dpa' bo rdo rje,bo-x-ewts;Jedrung Lhawang Chokyi Gyeltsen,en;Pawo Dorje,en;rje drung lha dbang chos kyi rgyal mtshan,bo-x-ewts;rta tshag 04 lha dbang chos kyi rgyal mtshan,bo-x-ewts",,04,
6801,P437,,"Konchok Pendar",,"dkon mchog phan dar",1511,0,,1577,0,,M,,,,"Phonetic: Konchok Pendar Wylie: dkon mchog phan dar","gong sman dkon mchog phan dar,bo-x-ewts;Gongmen Konchok Pendar,en",,,
6818,P4385,"Zamtsa Sertri","Jigme Samdrub Gyatso","zam tsha gser khri","'jigs med bsam grub rgya mtsho",1833,0,,1874,0,,M,,,,"Phonetic: The Fourth Zamtsa Sertri, Jigme Samdrub Gyatso Wylie: zam tsha gser khri 04 'jigs med bsam grub rgya mtsho","bla brang khri 53 'jigs med bsam grub rgya mtsho,bo-x-ewts;Gonpo Kyab ,en;Labrang Tri 53 Jigme Samdrub Gyatso,en;mgon po skyabs,bo-x-ewts;zam tsha 04 'jigs med bsam grub rgya mtsho,bo-x-ewts;Zamtsa 04 Jigme Samdrub Gyatso,en",,04,
6856,P442,,"Tsangnyon Heruka",,"gtsang smyon he ru ka",1452,0,,1507,0,,M,http://www.himalayanart.org/search/set.cfm?setID=703,,,"Phonetic: Tsangnyon Heruka Wylie: gtsang smyon he ru ka","Chogyel Lhunpo,en;Chokyi Drakpa,en;Chokyi Sengge,en;chos kyi grags pa,bo-x-ewts;chos kyi seng+ge,bo-x-ewts;chos rgyal lhun po,bo-x-ewts;gtsang smyon he ru ka rus pa'i rgyan can,bo-x-ewts;gtsang smyon sangs rgyas rgyal mtshan,bo-x-ewts;khrag 'thung rgyal po,bo-x-ewts;mi bskyod rdo rje,bo-x-ewts;Mikyo Dorje,en;Rupai Gyenchen,en;rus pa'i rgyan can,bo-x-ewts;Sanggye Gyelchen,en;sangs rgyas rgyal mtshan,bo-x-ewts;Traktung Gyelpo,en;Tsangnyon Heruka Mikyo Dorje,en;Tsangnyon Heruka Rupai Gyenchen,en;Tsangnyon Heruka Sanggye Gyelchen,en",,,
6872,P4434,"Ganden Tripa","Jampa Gyatso","dga' ldan khri pa","byams pa rgya mtsho",1516,0,,1590,0,,M,,,,"Phonetic: The Twenty-Fourth Ganden Tripa, Jampa Gyatso Wylie: dga' ldan khri pa 24 byams pa rgya mtsho","Choje Ngon-gawa ,en;chos rje mngon dga' ba,bo-x-ewts;dga' ldan khri chen 24 byams pa rgya mtsho,bo-x-ewts;dga' ldan khri pa 24 byams pa rgya mtsho,bo-x-ewts;Ganden Trichen 24 Jampa Gyatso,en;Ganden Tripa 24 Jampa Gyatso,en;khri chen 24,bo-x-ewts;mngon dga' ba byams pa rgya mtsho,bo-x-ewts;Ngon-gawa Jampa Gyatso,en;Trichen 24 ,en;Zhogpa Jampa Gyatso,en;zhogs pa byams pa rgya mtsho,bo-x-ewts",,24,
