TOL ID,TBRC RID,Primary name,Primary name encoding,Wylie name,Tibetan,Title,Wylie title,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Ordinal,Wikidata ID
9839,P719,Lobzang Chokyi Gyeltsen,en,blo bzang chos kyi rgyal mtshan,བློ་བཟང་ཆོས་ཀྱི་རྒྱལ་མཚན།,Paṇchen Lama,paN chen bla ma,1570,0,,,1662,0,,,M,4,
9873,P722,Dogyu Gyatso,en,mdo rgyud rgya mtsho,མདོ་རྒྱུད་རྒྱ་མཚོ།,Tongkhor,stong 'khor,1640,0,,,1683,0,,,M,4,
9884,P723,Pema Tekchok Tenpai Gyeltsen,en,pad+ma theg mchog bstan pa'i rgyal mtshan,པདྨ་ཐེག་མཆོག་བསྟན་པའི་རྒྱལ་མཚན།,Zhechen Rabjam,zhe chen rab 'byams,1864,0,,,1909,0,,,M,5,
9895,P724,Khenpo Ngawang Pelzang,en,mkhan po ngag dbang dpal bzang,མཁན་པོ་ངག་དབང་དཔལ་བཟང།,,,1879,0,,,1941,0,,,M,,
9923,P7269,Namdrol Zangpo,en,rnam grol bzang po,རྣམ་གྲོལ་བཟང་པོ།,,,1504,0,,,1573,1,,,M,,
9929,P7274,Khenpo Munsel,en,mkhan po mun sel,མཁན་པོ་མུན་སེལ།,,,1916,0,,,1993,0,,,M,,
9935,P728,Tubten Chowang Nyamnyi Dorje,en,thub bstan chos dbang mnyam   nyid rdo rje,ཐུབ་བསྟན་ཆོས་དབང་མཉམ་ཉིད་རྡོ་རྗེ།,Dorje Drak Rigdzin,rdo rje brag rig 'dzin,1886,0,,,1933,0,,,M,9,
9945,P7289,Choying Khyabdel,en,chos dbyings khyab brdal,ཆོས་དབྱིངས་ཁྱབ་བརྡལ།,,,1920,0,,,1997,0,,,M,,
9983,P7323,Tsongkha Lhamo Tsering,en,tsong kha lha mo tshe ring,ཙོང་ཁ་ལྷ་མོ་ཚེ་རིང།,,,1924,0,,,1999,0,,,M,,
9985,P5011,Vimalamitra,en,bi ma la mi tra,བི་མ་ལ་མི་ཏྲ།,,,,0,,30,,0,,32,M,,
9990,P733,Jamyang Khyentse Chokyi Lodro,en,jam dbyangs mkhyen brtse chos kyi blo gros,འཇམ་དབྱངས་མཁྱེན་བརྩེ་ཆོས་ཀྱི་བློ་གྲོས།,Dzongsar Khyentse,rdzong sar mkhyen brtse,1893,0,,,1959,0,,,M,2,
10018,P7359,Rigdzin Pelchen Dupa,en,rig 'dzin dpal chen 'dus pa,རིག་འཛིན་དཔལ་ཆེན་འདུས་པ།,Penor,pad nor,1887,0,,,1932,0,,,M,2,
10019,P736,Dudjom Rinpoche Jigdrel Yeshe Dorje,en,bdud 'joms rin po che 'jigs bral ye shes rdo rje,བདུད་འཇོམས་རིན་པོ་ཆེ་འཇིགས་བྲལ་ཡེ་ཤེས་རྡོ་རྗེ།,,,1904,0,,,1987,0,,,M,,Q1688950
10068,P7404,Ngedon Tendzin Zangpo,en,nges don bstan 'dzin bzang po,ངེས་དོན་བསྟན་འཛིན་བཟང་པོ།,Dzogchen Drubwang,rdzogs chen grub dbang,1759,0,,,1792,0,,,M,3,
10083,P742,Sera Khandro Kunzang Dekyong Wangmo,en,se ra mkha' 'gro kun bzang bde skyong dbang mo,སེ་ར་མཁའ་འགྲོ་ཀུན་བཟང་བདེ་སྐྱོང་དབང་མོ།,,,1892,0,,,1940,0,,,F,,
10093,P743,Botrul Dongak Tenpai Nyima,en,bod sprul mdo sngags bstan pa'i nyi ma,བོད་སྤྲུལ་མདོ་སྔགས་བསྟན་པའི་ཉི་མ།,,,1898,0,"19,001,902",,1959,0,,,M,,
10146,P748,Tubten Tsondru,en,thub bstan brtson 'grus,ཐུབ་བསྟན་བརྩོན་འགྲུས།,,,1920,0,,,1979,0,,,M,,
10168,P75,Khedrub Norzang Gyatso,en,mkhas grub nor bzang rgya mtsho,མཁས་གྲུབ་ནོར་བཟང་རྒྱ་མཚོ།,,,1423,0,,,1513,0,,,M,,
10169,P750,Jikdrel Jangchub Dorje,en,jigs bral byang chub rdo rje,འཇིགས་བྲལ་བྱང་ཆུབ་རྡོ་རྗེ།,Dzogchen Drubwang,rdzogs chen grub dbang,1935,0,,,1959,0,,,M,6,
10171,P7502,Ngawang Drakpa,en,ngag dbang grags pa,ངག་དབང་གྲགས་པ།,,,1520,0,,,1580,0,,,M,,
10199,P753,Rinchen Zangpo,en,rin chen bzang po,རིན་ཆེན་བཟང་པོ།,,,958,0,,,1055,0,,,M,,
10202,P7532,Khedrub Sherab Gyeltsen,en,mkhas grub shes rab rgyal mtshan,མཁས་གྲུབ་ཤེས་རབ་རྒྱལ་མཚན།,,,1505,0,,,1573,0,1570,,M,,
10203,P7533,Ngawang Khyenrab Jampel Nyingpo,en,ngag dbang mkhyen rab 'jam dpal snying po,ངག་དབང་མཁྱེན་རབ་འཇམ་དཔལ་སྙིང་པོ།,,,1868,0,,,1949,0,,,M,,
10258,P7589,Layakpa Jangchub Ngodrub,en,la yag pa byang chub dngos grub,ལ་ཡག་པ་བྱང་ཆུབ་དངོས་གྲུབ།,,,,0,,46,,0,,48,M,,
10280,P7609,Mitrayogin,en,mi tra dzo ki,མི་ཏྲ་ཛོ་ཀི།,,,,0,,47,,0,,50,M,,
10301,P7628,Pema Ledrel Tsel,en,pad+ma las 'brel rtsal,པདྨ་ལས་འབྲེལ་རྩལ།,,,1291,0,,,1315,0,1319,,M,,
10311,P7637,Katokpa Tulku Sonam Gyeltsen,en,kaH thog pa bsod nams rgyal mtshan,ཀཿ་ཐོག་པ་བསོད་ནམས་རྒྱལ་མཚན།,,,1466,0,,,1540,0,,,M,,
10315,P7640,Jampa Jungne,en,byams pa 'byung gnas,བྱམས་པ་འབྱུང་གནས།,Riwoche Jedrung,ri bo che rje drung,1856,0,,,1922,0,,,M,7,
10319,P7644,Lingza Chokyi,en,gling bza' chos skyid,གླིང་བཟའ་ཆོས་སྐྱིད།,,,,0,,61,,0,,,F,,
10320,P7645,Karma Wangdzin,en,ka.rma dbang 'dzin,ཀརྨ་དབང་འཛིན།,,,,0,,65,,0,,,F,,
10355,P7679,Kunga Tenpai Nyima,en,kun dga' bstan pa'i nyi ma,ཀུན་དགའ་བསྟན་པའི་ཉི་མ།,Dezhung,sde gzhung,1906,0,,,1987,0,,,M,3,
10372,P7694,Lama Monlam Rabzang,en,bla ma smon lam rab bzang,བླ་མ་སྨོན་ལམ་རབ་བཟང།,,,1878,0,,,1945,0,,,M,,
10373,P7695,Yeshe Tsogyel,en,ye shes mtsho rgyal,ཡེ་ཤེས་མཚོ་རྒྱལ།,,,,0,,30,,0,,31,F,,
10394,P7715,Ngawang Tubten Kelzang Tenpai Dronme,en,ngag dbang thub bstan skal bzang bstan pa'i sgron me,ངག་དབང་ཐུབ་བསྟན་སྐལ་བཟང་བསྟན་པའི་སྒྲོན་མེ།,Tatsak Jedrung,rta tshag rje drung,1886,0,,,1918,0,,,M,11,
10412,P7732,Mingyur Pende Gyatso,en,mi 'gyur phan bde rgya mtsho,མི་འགྱུར་ཕན་བདེ་རྒྱ་མཚོ།,Chakri Nyidrak,chags ri nyi grags,1772,0,,,1817,0,,,M,3,
10413,P7733,Jigme Choying Dorje,en,jigs med chos dbyings rdo rje,འཇིགས་མེད་ཆོས་དབྱིངས་རྡོ་རྗེ།,Chakri Nyidrak,chags ri nyi sprul,1819,0,,,,0,,,M,4,
10414,P7734,Tubten Wosel Tenpai Nyima,en,thub bstan 'od gsal bstan pa'i nyi ma,ཐུབ་བསྟན་འོད་གསལ་བསྟན་པའི་ཉི་མ།,Chakri Nyidrak,chags ri nyi grags,1914,0,,,1964,0,,,M,6,
10415,P7735,Tenzin Trinle Wangchuk,en,bstan 'dzin 'phrin las dbang phyug,བསྟན་འཛིན་འཕྲིན་ལས་དབང་ཕྱུག།,Chakri Nyidrak,chags ri nyi grags,1870,1,,,1913,1,,,M,5,
10422,P7742,Khyungdrak Dorje,en,khyung brag rdo rje,ཁྱུང་བྲག་རྡོ་རྗེ།,,,1600,0,,65,,0,,,M,,
10442,P7760,Humrel Dung Dung Gyelchok,en,hum ral drung drung rgyal mchog,ཧུམ་རལ་དྲུང་དྲུང་རྒྱལ་མཆོག།,,,1400,0,,57,,0,,,M,,
10452,P777,Drangti Paṇchen Namkha Pelzang,en,brang ti paN chen nam mkha' dpal bzang,བྲང་ཏི་པཎ་ཆེན་ནམ་མཁའ་དཔལ་བཟང།,Ngor Khenchen,ngor mkhan chen,1532,0,,,1602,0,,,M,13,
10457,P7774,Khenpo Jigme Puntsok,en,mkhan po 'jigs med phun tshogs,མཁན་པོ་འཇིགས་མེད་ཕུན་ཚོགས།,,,1933,0,,,2004,0,,,M,,
10462,P778,Jampa Kunga Tashi,en,byams pa kun dga' bkra shis,བྱམས་པ་ཀུན་དགའ་བཀྲ་ཤིས།,Ngor Khenchen,ngor mkhan chen,1558,0,,,1603,0,,,M,14,
10470,P779,Pelden Dondrub,en,dpal ldan don grub,དཔལ་ལྡན་དོན་གྲུབ།,Ngor Khenchen,ngor mkhan chen,1563,0,,,1636,0,,,M,16,
10480,P78,Khyenrab Wangchuk Drakpa Zangpo,en,mkhyen rab dbang phyug grags pa bzang po,མཁྱེན་རབ་དབང་ཕྱུག་གྲགས་པ་བཟང་པོ།,,,,0,,56,,0,,59,M,,
10482,P7800,Lama Pema Tsewang,en,bla ma pad+ma tshe dbang,བླ་མ་པདྨ་ཚེ་དབང།,,,1926,0,,,2009,0,,,M,,
10497,P782,Lowo Khenchen Sonam Lhundrub,en,glo bo mkhan chen bsod nams lhun grub,ཀློ་བོ་མཁན་ཆེན་བསོད་ནམས་ལྷུན་གྲུབ།,,,1456,0,,,1532,0,,,M,,
10507,P783,Konchok Lhundrub,en,dkon mchog lhun grub,དཀོན་མཆོག་ལྷུན་གྲུབ།,Ngor Khenchen,ngor mkhan chen,1497,0,,,1557,0,,,M,10,
10528,P785,Konchok Pelden,en,dkon mchog dpal ldan,དཀོན་མཆོག་དཔལ་ལྡན།,Ngor Khenchen,ngor mkhan chen,1526,0,,,1590,0,,,M,12,
10531,P7852,Pajo Drukgom Zhikpo,en,pha jo 'brug sgom zhig po,ཕ་ཇོ་འབྲུག་སྒོམ་ཞིག་པོ།,,,1184,1,,,1251,1,1276,,M,,
10536,P7857,Taktsang Repa Ngawang Gyatso,en,stag tshang ras pa ngag dbang rgya mtsho,སྟག་ཚང་རས་པ་ངག་དབང་རྒྱ་མཚོ།,,,1574,0,,,1651,0,,,M,,
10546,P7868,Buddhaguhya,sa-x-iast,sangs rgyas gsang ba,སངས་རྒྱས་གསང་བ།,,,,0,,31,,0,,32,M,,
10548,P787,Ngawang Chodrak,en,ngag dbang chos grags,ངག་དབང་ཆོས་གྲགས།,,,1572,0,,,1641,0,,,M,,
10561,P7883,Yungdrung Puntsok,en,g.yung drung phun tshogs,གཡུང་དྲུང་ཕུན་ཚོགས།,,,,0,,72,,0,,75,M,,
10571,P7892,Jangchub Sengge,en,byang chub seng+ge,བྱང་ཆུབ་སེངྒེ།,,,1372,0,1377,,1439,0,,,M,,
10572,P7893,Lodro Sengge,en,blo gros seng+ge,བློ་གྲོས་སེངྒེ།,,,1371,0,,,1430,0,,,M,,
10573,P7894,Tsangton Dorje Gyeltsen,en,gtsang ston rdo rje rgyal mtshan,གཙང་སྟོན་རྡོ་རྗེ་རྒྱལ་མཚན།,,,1137,0,,,1226,0,,,M,,
10579,P79,Taktsang Lotsāwa Sherab Rinchen,en,stag tshang lo tsA ba shes rab rin chen,སྟག་ཚང་ལོ་ཙཱ་བ་ཤེས་རབ་རིན་ཆེན།,,,1405,0,,,1477,0,,,M,,
10591,P791,Jamyang Amnye Zhab Ngawang Kunga Sonam,en,jam mgon a myes zhabs ngag dbang kun dga' bsod nams,འཇམ་མགོན་ཨ་མྱེས་ཞབས་ངག་དབང་ཀུན་དགའ་བསོད་ནམས།,,,1597,0,,,1659,0,,,M,,
10613,P793,Ngawang Kunga Wanggyel,en,ngag dbang kun dga' dbang rgyal,ངག་དབང་ཀུན་དགའ་དབང་རྒྱལ།,Sakya Tridzin,sa skya khri 'dzin,1592,0,,,1620,0,,,M,27,
10617,P7933,Rigpai Reltri,en,rig pa'i ral gri,རིག་པའི་རལ་གྲི།,,,1830,0,,,1896,0,,,M,,
10623,P794,Sonam Gyatso,en,bsod nams rgya mtsho,བསོད་ནམས་རྒྱ་མཚོ།,Ngor Khenchen,ngor mkhan chen,1617,0,,,1667,0,,,M,21,
10633,P795,Ngawang Sonam Wangchuk,en,ngag dbang bsod nams dbang phyug,ངག་དབང་བསོད་ནམས་དབང་ཕྱུག།,Sakya Tridzin,sa skya khri 'dzin,1638,0,,,1685,0,,,M,28,
10644,P796,Sanggye Puntsok,en,sangs rgyas phun tshogs,སངས་རྒྱས་ཕུན་ཚོགས།,,,1649,0,,,1705,0,,,M,,
10647,P7962,Tsade Zhanakpa Namkha Dorje,bo-x-ewts,rtswa sde zhwa nag pa nam mkha' rdo rje,རྩྭ་སྡེ་ཞྭ་ནག་པ་ནམ་མཁའ་རྡོ་རྗེ།,,,,0,,49,,0,,,M,,
10649,P7964,Kunga Bum,en,kun dga' 'bum,ཀུན་དགའ་འབུམ།,,,1332,0,,,1381,0,,,M,,
10654,P7969,Jangchub Bumpa,en,byang chub 'bum pa,བྱང་ཆུབ་འབུམ་པ།,,,1284,0,,,1347,0,,,M,,
10656,P7970,Sonam Zangpo,en,bsod nams bzang po,བསོད་ནམས་བཟང་པོ།,,,1295,0,,,1357,0,,,M,,
10658,P7972,Lodro Bum,en,blo gros 'bum,བློ་གྲོས་འབུམ།,,,1342,0,,,1406,0,,,M,,
10659,P7973,Wangchuk Pel,en,dbang phyug dpal,དབང་ཕྱུག་དཔལ།,,,1332,0,,,1384,0,,,M,,
10673,P7986,Kunzang Tenpai Nyinje,en,kun bzang bstan pa'i nyin byed,ཀུན་བཟང་བསྟན་པའི་ཉིན་བྱེད།,Chaktsa Tulku,phyag tsha sprul sku,,0,,74,,0,,75,M,2,
10676,P7989,Tubten Lodro Chokyi Gyeltsen,en,thub bstan blo gros chos kyi rgyal mtshan,ཐུབ་བསྟན་བློ་གྲོས་ཆོས་ཀྱི་རྒྱལ་མཚན།,Chaktsa Tulku,phyag tsha sprul sku,,0,,79,,0,,80,M,5,
10678,P7990,Kunzang Jampa Sengge,en,kun bzang byams pa seng+ge,ཀུན་བཟང་བྱམས་པ་སེངྒེ།,Chaktsa Tulku,phyag tsha sprul sku,,0,,75,,0,,76,M,3,
10683,P7997,Yakton Sanggye Pel,en,g.yag ston sangs rgyas dpal,གཡག་སྟོན་སངས་རྒྱས་དཔལ།,,,1350,0,,,1414,0,,,M,,
10687,P80,Gendun Drub,en,dge 'dun grub pa,དགེ་འདུན་གྲུབ་པ།,Dalai Lama,ta la'i bla ma,1391,0,,,1474,0,,,M,1,
10699,P801,Zhuchen Tsultrim Rinchen,en,zhu chen tshul khrims rin chen,ཞུ་ཆེན་ཚུལ་ཁྲིམས་རིན་ཆེན།,,,1697,0,,,1774,0,,,M,,
10742,P805,Ngawang Kunga Lodro,en,ngag dbang kun dga' blo gros,ངག་དབང་ཀུན་དགའ་བློ་གྲོས།,Sakya Tridzin,sa skya khri 'dzin,1729,0,,,1783,0,,,M,31,
10753,P806,Sonam Rinchen,en,bsod nams rin chen,བསོད་ནམས་རིན་ཆེན།,Sakya Tridzin,sa skya khri 'dzin,1705,0,,,1741,0,,,M,30,
10794,P81,Lodro Chokyong,en,blo gros chos skyong,བློ་གྲོས་ཆོས་སྐྱོང།,Ganden Tripa,dga' ldan khri pa,1389,0,,,1463,0,,,M,5,
10811,P8116,Wencheng Kongjo,en,rgya bza' kong jo,རྒྱ་བཟའ་ཀོང་ཇོ།,,,623,1,,,680,0,,,F,,
10815,P812,Gaton Ngawang Lekpa,en,sga ston ngag dbang legs pa,སྒ་སྟོན་ངག་དབང་ལེགས་པ།,,,1867,0,,,1941,0,,,M,,
10824,P813,Gar Dampa Chodingpa,en,mgar dam pa chos sdings pa,མགར་དམ་པ་ཆོས་སྡིངས་པ།,,,1180,0,,,1240,0,,,M,,
10827,P8132,Pema Sangngak Tendzin,en,pad+ma gsang sngags bstan 'dzin,པདྨ་གསང་སྔགས་བསྟན་འཛིན།,Dzogchen Ponlob,rdzogs chen dpon slob,1731,0,,,1805,0,,,M,2,
10828,P8133,Namkha Tsewang Chokdrub,en,nam mkha' tshe dbang mchog grub,ནམ་མཁའ་ཚེ་དབང་མཆོག་གྲུབ།,,,1744,0,,,1825,0,,74,M,,
10832,P8137,Namkha Wosel,en,nam mkha' 'od gsal,ནམ་མཁའ་འོད་གསལ།,Dzogchen Ponlob,rdzogs chen dpon slob,,0,,,1726,0,,,M,1,
10835,P814,Unyon Kunga Zangpo,en,dbus smyon kun dga' bzang po,དབུས་མཉོན་ཀུན་དགའ་བཟང་པོ།,,,1458,0,,,1532,0,,,M,,
10857,P816,Drukpa Kunle,en,brug pa kun legs,འབྲུག་པ་ཀུན་ལེགས།,,,1455,0,,,1529,0,,,M,,
10878,P818,Chowang Lhundrub,en,chos dbang lhun grub,ཆོས་དབང་ལྷུན་གྲུབ།,Pawo,dpa' bo,1440,0,1455,,1503,0,,,M,1,
10881,P8182,Kawa Peltsek,en,ska ba dpal brtsegs,སྐ་བ་དཔལ་བརྩེགས།,,,,1,,30,,0,,32,M,,
10892,P8194,Padmakaravarma,en,padmakaravarma,པདམཀརབ༹རྨ།,,,,0,,41,,0,,,M,,
10898,P820,Tashi Namgyel,en,bkra shis rnam rgyal,བཀྲ་ཤིས་རྣམ་རྒྱལ།,Tai Situ,ta'i si tu,1450,0,,,1497,0,,,M,2,
10900,P1KG8854,Śīlendrabodhi,sa-x-iast,shi len+d+ra bo d+hi,ཤི་ལེནྡྲ་བོ་དྷི།,,,,0,,31,,0,,35,M,,
10904,P8205,Nanam Yeshe De,en,sna nam ye shes sde,སྣ་ནམ་ཡེ་ཤེས་སྡེ།,,,,1,,31,,0,,34,M,,
10908,P8209,Jinamitra,en,dzi na mi tra,ཇིནམིཏྲ།,,,,0,,31,,0,,35,M,,
10911,P8211,Vidyākaraprabha,sa-x-iast,vidya ka ra prabha,བི༹དྱ་ཀ་ར་པྲབྷ།,,,,0,,31,,0,,35,M,,
10957,P8254,Lobzang Chodrak,en,blo bzang chos grags,བློ་བཟང་ཆོས་གྲགས།,,,1625,0,,66,,0,,,M,,
10961,P8258,Hortsun Tenzin Lodro Gyatso,en,hor btsun bstan 'dzin blo gros rgya mtsho,ཧོར་བཙུན་བསྟན་འཛིན་བློ་གྲོས་རྒྱ་མཚོ།,,,1889,0,,,1975,0,,,M,,
10970,P8266,Dharmatāśīla,sa-x-iast,zhu chen gyi lo tsA ba dharma tA shI la,དྷརྨཏསིལ།,,,,0,,,,0,,,M,,
10980,P8276,Wangpabzhun,en,wang phab zhun,ཝང་ཕབ་ཞུན།,,,,0,,42,,0,,44,M,,
10981,P8277,Gyatso De,en,rgya mtsho'i sde,རྒྱ་མཚོའི་སྡེ།,,,,0,,41,,0,,,M,,
10982,P8278,Gewai Lodro,en,dge ba'i blo gros,དགེ་བའི་བློ་གྲོས།,,,,0,,41,,0,,,M,,
11003,P8297,Jampel Gyepai Dorje,en,jam dpal dgyes pa'i rdo rje,འཇམ་དཔལ་དགྱེས་པའི་རྡོ་རྗེ།,Pelyul Choktrul,dpal yul mchog sprul,1894,0,,,1958,0,1959,,M,2,
11056,P8344,Lha Lama Yeshe Wo,en,lha bla ma ye shes 'od,ལྷ་བླ་མ་ཡེ་ཤེས་འོད།,,,947,0,,,1019,0,1024,,M,,
11114,P84,Gendun Gyatso,en,dge 'dun rgya mtsho,དགེ་འདུན་རྒྱ་མཚོ།,Dalai Lama,ta la'i bla ma,1476,0,,,1542,0,,,M,2,
11117,P8402,Drokmi Pelgyi Yeshe,en,brog mi dpal gyi ye shes,འབྲོག་མི་དཔལ་གྱི་ཡེ་ཤེས།,,,,0,,30,,0,,32,M,,
11131,P8415,Ngawang Lungtok Yonten Gyatso,en,ngag dbang lung rtogs yon tan rgya mtsho,ངག་དབང་ལུང་རྟོགས་ཡོན་ཏན་རྒྱ་མཚོ།,Ling Rinpoche,gling rin po che,1811,1,,,1853,0,,,M,4,
11141,P8425,Tashi Peltsek,en,bkra shis dpal brtsegs,བཀྲ་ཤིས་དཔལ་བརྩེགས།,Taklung Tripa,stag lung khri pa,1359,0,,,1424,0,,,M,9,
11158,P8441,Jampa Rinchen Khyentse Wangpo,en,byams pa rin chen mkhyen brtse dbang po,བྱམས་པ་རིན་ཆེན་མཁྱེན་བརྩེ་དབང་པོ།,Chogye Trichen,bco brgyad khri chen,1869,0,,,1927,0,,,M,17,
11183,P8464,Jetsunma Kunga Trinle Wangmo,en,rje btsun ma kun dga' phrin las dbang mo,རྗེ་བཙུན་མ་ཀུན་དགའ་ཕྲིན་ལས་དབང་མོ།,,,1585,0,,,1668,0,,,F,,
11231,P851,Chogyam Trungpa,en,chos rgya drung pa,ཆོས་རྒྱ་དྲུང་པ།,Trungpa,drung pa,1939,0,,,1987,0,,,M,11,
11245,P8522,Karma Lhawang,en,karma lha dbang,ཀརྨ་ལྷ་དབང།,Dzongnang Lama,rdzong nang bla ma,,0,,72,,0,,74,M,1,
11246,P8523,Karma Tashi,en,karma bkra shis,ཀརྨ་བཀྲ་ཤིས།,Karma Kuchen,karma sku chen,1728,0,,,1790,0,,,M,1,
11258,P8535,Jampel Dorje,en,jam dpal rdo rje,འཇམ་དཔལ་རྡོ་རྗེ།,,,,0,,73,,0,,77,M,,
11277,P8552,Tashi Puntsok,en,bkra shis phun tshogs,བཀྲ་ཤིས་ཕུན་ཚོགས།,Khangnang,khang nang,,0,,,,0,,,M,1,
11278,P8553,Shedrub Gyatso,en,bshad sgrub rgya mtsho,བཤད་སྒྲུབ་རྒྱ་མཚོ།,Khangnang,khang nang,,0,,78,,0,,79,M,2,
11279,P8554,Kunzang Gyurme,en,kun bzang 'gyur med,ཀུན་བཟང་འགྱུར་མེད།,Dzongnang Jepon,rdzong nang rje dpon,,0,,76,,0,,78,M,1,
11285,P856,Chokyong Zangpo,en,chos skyong bzang po,ཆོས་སྐྱོང་བཟང་པོ།,,,1441,0,,,1527,0,,,M,,
11290,P8564,Jigme Tsewang Dudul,en,jigs med tshe dbang bdud 'dul,འཇིགས་མེད་ཚེ་དབང་བདུད་འདུལ།,,,1916,0,,,1942,0,,,M,,
11299,P8572,Jonub Dorje Yeshe,en,jo snubs rdo rje ye shes,ཇོ་སྣུབས་རྡོ་རྗེ་ཡེ་ཤེས།,,,1223,0,,,1293,0,,,M,,
11307,P858,Tukje Tsondru,en,thugs rje brtson 'grus,ཐུགས་རྗེ་བརྩོན་འགྲུས།,,,1243,0,,,1313,0,,,M,,
11352,P862,Jangchub Tsondru,en,byang chub brtson 'grus,བྱང་ཆུབ་བརྩོན་འགྲུས།,,,1817,0,,,1856,0,,,M,,
11385,P865,Rangjung Rigpai Dorje,en,rang byung rig pa'i rdo rje,རང་བྱུང་རིག་པའི་རྡོ་རྗེ།,Karmapa,karma pa,1924,0,,,1981,0,,,M,16,
11417,P8679,Sanggye Tsepel,en,sangs rgyas tshe 'phel,སངས་རྒྱས་ཚེ་འཕེལ།,,,1917,0,,,1998,0,,,M,,
11426,P8687,Tubten Nyinje Gyeltsen,en,thub bstan nyin byed rgyal mtshan,ཐུབ་བསྟན་ཉིན་བྱེད་རྒྱལ་མཚན།,Lingla,gling bla,,0,,73,,0,,73,M,2,
11427,P8688,Sonam Chopel,en,bsod nams chos 'phel,བསོད་ནམས་ཆོས་འཕེལ།,,,,0,,73,,0,,,M,,
11428,P8689,Yilhung Sonam Namgyel,en,yi lhung bsod nams rnam rgyal,ཡི་ལྷུང་བསོད་ནམས་རྣམ་རྒྱལ།,,,1881,0,,,1952,0,1953,,M,,
11432,P8692,Guru Tsewang,en,gu ru tshe dbang,གུ་རུ་ཚེ་དབང།,Dzogchen Khyentse,rdzogs chen mkhyen brtse,1896,0,,,1935,1,,,M,1,
11435,P8695,Jigme Lodro,en,jigs med blo gros,འཇིགས་མེད་བློ་གྲོས།,,,1879,0,,,1955,0,,,M,,
11437,P8697,Jampel Namdrol Chokyi Gyeltsen,en,jam dpal rnam grol chos kyi rgyal mtshan,འཇམ་དཔལ་རྣམ་གྲོལ་ཆོས་ཀྱི་རྒྱལ་མཚན།,Jebtsundampa,rje btsun dam pa,1932,0,,,2012,0,,,M,9,
11441,P870,Jamyang Chodrak,en,jam dbyangs chos grags,འཇམ་དབྱངས་ཆོས་གྲགས།,Drukchen,brug chen,1478,0,,,1523,0,,,M,3,
11443,P8701,Sonam Jinpa,en,bsod nams sbyin pa,བསོད་ནམས་སྦྱིན་པ།,Lingla,gling bla,1767,1,,,,0,,,M,1,
11444,P8702,Purtsa Khenpo Akon,en,phur tsha mkhan po a dkon,ཕུར་ཚ་མཁན་པོ་ཨ་དཀོན།,,,1837,1,,,1897,1,,,M,,
11445,P8704,Konchok Drakpa,en,dkon mchog grags pa,དཀོན་མཆོག་གྲགས་པ།,,,1830,1,,,,0,,,M,,
11453,P8711,Nyamme Śākya Yeshe,en,mnyam med shAkya ye shes,མཉམ་མེད་ཤཱཀྱ་ཡེ་ཤེས།,,,1147,0,,,1207,0,,,M,,
11462,P872,Yonten Yeshe,en,yon tan ye shes,ཡོན་ཏན་ཡེ་ཤེས།,,,,0,,57,,0,,,M,,
